trial_id,Accuracy,FR_neuron2[AHL2],FR_neuron3[AHL2],FR_neuron4[AHL2],FR_neuron5[AHL2],FR_neuron6[AHL2],FR_neuron7[AHL2],FR_neuron8[AHL2],FR_neuron9[AHL2],FR_neuron10[AHL5],FR_neuron11[AHL5],FR_neuron12[AHL5],FR_neuron13[AHL5],FR_neuron14[AHL7],FR_neuron15[AHL7],FR_neuron16[AHL7],FR_neuron17[AHL8],FR_neuron18[AHL8],FR_neuron19[AHL8],FR_neuron20[AHL8],FR_neuron21[AHR2],FR_neuron22[AHR6],acc_bin
427,Correct,[0.0],[2.7188040645517217],[0.6041786810114937],[0.0],[3.9271614265747092],[0.6041786810114937],[0.9062680215172406],[0.3020893405057469],[0.9062680215172406],[0.0],[0.0],[0.3020893405057469],[0.6041786810114937],[0.0],[0.9062680215172406],[0.0],[2.7188040645517217],[0.3020893405057469],[0.3020893405057469],[0.0],[0.3020893405057469],1
439,Correct,[0.5251587817576695],[1.050317563515339],[1.050317563515339],[0.0],[2.3632145179095128],[0.26257939087883475],[0.5251587817576695],[0.5251587817576695],[1.5754763452730085],[0.26257939087883475],[0.26257939087883475],[0.5251587817576695],[0.26257939087883475],[0.0],[0.0],[0.5251587817576695],[1.050317563515339],[0.0],[0.0],[0.0],[0.0],1
463,Incorrect,[0.0],[1.2083456811157782],[1.5104321013947228],[0.0],[1.8125185216736674],[0.6041728405578891],[0.30208642027894456],[0.30208642027894456],[0.6041728405578891],[0.6041728405578891],[0.0],[0.0],[0.0],[0.0],[0.0],[0.30208642027894456],[2.4166913622315565],[0.0],[0.6041728405578891],[0.30208642027894456],[0.0],0
471,Correct,[0.008134550740435688],[0.016269101480871375],[0.01220182611065353],[0.0],[0.008134550740435688],[0.0],[0.0],[0.0],[0.004067275370217844],[0.0],[0.0],[0.0],[0.0],[0.0],[0.004067275370217844],[0.0],[0.02033637685108922],[0.004067275370217844],[0.0],[0.0],[0.004067275370217844],1
483,Correct,[0.0],[2.1393882775784303],[1.1885490430991281],[0.0],[1.9016784689586048],[0.0],[1.1885490430991281],[0.0],[0.9508392344793024],[0.2377098086198256],[0.0],[0.4754196172396512],[0.9508392344793024],[0.0],[0.4754196172396512],[0.0],[1.1885490430991281],[0.7131294258594768],[0.2377098086198256],[0.9508392344793024],[0.0],1
499,Incorrect,[0.9252840101438428],[2.5445310278955677],[0.6939630076078821],[0.0],[0.4626420050719214],[0.2313210025359607],[1.1566050126798035],[0.0],[1.3879260152157642],[0.0],[0.0],[0.4626420050719214],[0.0],[0.6939630076078821],[0.0],[0.6939630076078821],[1.1566050126798035],[0.0],[0.4626420050719214],[0.0],[0.0],0
519,Correct,[0.6072167098751929],[1.5180417746879824],[1.2144334197503859],[1.2144334197503859],[1.8216501296255787],[0.0],[0.6072167098751929],[0.30360835493759647],[2.1252584845631755],[0.0],[0.30360835493759647],[0.0],[0.9108250648127894],[0.30360835493759647],[1.2144334197503859],[0.0],[1.8216501296255787],[0.6072167098751929],[0.6072167098751929],[0.0],[0.30360835493759647],1
535,Correct,[0.0],[1.3129076414112593],[0.26258152828225184],[0.0],[1.838070697975763],[0.0],[0.5251630565645037],[0.5251630565645037],[2.6258152828225185],[0.0],[0.0],[0.5251630565645037],[1.838070697975763],[0.0],[0.5251630565645037],[0.0],[2.6258152828225185],[1.838070697975763],[0.0],[0.5251630565645037],[0.5251630565645037],1
559,Incorrect,[0.0],[0.9062595346055006],[0.0],[0.0],[0.0],[0.9062595346055006],[0.30208651153516686],[0.0],[0.6041730230703337],[0.30208651153516686],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.30208651153516686],[0.30208651153516686],[0.30208651153516686],[1.2083460461406674],0
567,Correct,[0.6585496760484183],[1.7561324694624487],[0.2195165586828061],[0.0],[0.8780662347312244],[0.4390331173656122],[0.8780662347312244],[0.2195165586828061],[1.0975827934140305],[0.2195165586828061],[0.2195165586828061],[0.4390331173656122],[0.0],[0.0],[0.0],[0.2195165586828061],[1.0975827934140305],[0.0],[0.0],[0.2195165586828061],[0.4390331173656122],1
579,Incorrect,[0.0],[0.9508392344793024],[0.0],[0.0],[0.0],[0.0],[0.0],[0.2377098086198256],[0.4754196172396512],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.4754196172396512],[0.0],[0.0],[0.4754196172396512],[0.2377098086198256],0
595,Incorrect,[0.0],[0.4626420050719214],[1.1566050126798035],[0.2313210025359607],[1.8505680202876855],[0.2313210025359607],[0.2313210025359607],[0.2313210025359607],[2.313210025359607],[0.0],[0.0],[0.0],[1.3879260152157642],[0.0],[0.2313210025359607],[0.0],[1.8505680202876855],[0.2313210025359607],[0.2313210025359607],[0.0],[0.2313210025359607],0
615,Correct,[0.0],[2.1252584845631755],[0.30360835493759647],[0.0],[0.9108250648127894],[0.0],[0.30360835493759647],[0.30360835493759647],[1.5180417746879824],[0.6072167098751929],[0.0],[0.6072167098751929],[0.30360835493759647],[0.0],[0.6072167098751929],[0.0],[3.036083549375965],[0.6072167098751929],[1.2144334197503859],[1.5180417746879824],[0.6072167098751929],1
631,Correct,[0.0],[1.5754891696935112],[1.0503261131290074],[0.0],[1.838070697975763],[0.0],[0.0],[0.26258152828225184],[1.0503261131290074],[0.0],[0.0],[0.26258152828225184],[0.7877445848467556],[0.26258152828225184],[0.0],[0.0],[0.5251630565645037],[0.0],[0.0],[0.5251630565645037],[0.0],1
655,Correct,[0.0],[2.1146253835401554],[1.208357362022946],[1.8125360430344188],[0.3020893405057365],[1.8125360430344188],[0.604178681011473],[0.9062680215172094],[0.604178681011473],[0.0],[0.0],[0.0],[0.3020893405057365],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.9062680215172094],[1.208357362022946],1
663,Correct,[0.0],[0.6627952355096943],[0.13255904710193886],[0.0],[0.13255904710193886],[0.3976771413058166],[0.13255904710193886],[0.13255904710193886],[0.6627952355096943],[0.0],[0.0],[0.13255904710193886],[0.13255904710193886],[0.0],[0.13255904710193886],[0.0],[1.8558266594271442],[0.13255904710193886],[0.2651180942038777],[0.2651180942038777],[0.13255904710193886],1
675,Incorrect,[0.7131348504722256],[1.9016929345926015],[0.9508464672963007],[0.23771161682407518],[0.23771161682407518],[0.9508464672963007],[0.9508464672963007],[0.23771161682407518],[1.188558084120376],[0.0],[0.0],[0.47542323364815037],[1.188558084120376],[0.0],[0.23771161682407518],[0.9508464672963007],[1.188558084120376],[0.0],[0.23771161682407518],[0.0],[0.7131348504722256],0
691,Incorrect,[0.6939578707429229],[2.081873612228769],[0.462638580495282],[0.0],[0.925277160990564],[0.231319290247641],[0.925277160990564],[0.6939578707429229],[2.081873612228769],[0.0],[0.231319290247641],[0.6939578707429229],[0.231319290247641],[0.0],[0.0],[0.6939578707429229],[1.156596451238205],[0.0],[0.231319290247641],[0.6939578707429229],[0.231319290247641],0
707,Correct,[0.0],[1.214445218653236],[1.518056523316545],[0.0],[3.643335655959708],[1.518056523316545],[1.821667827979854],[0.607222609326618],[1.518056523316545],[0.0],[0.0],[0.303611304663309],[1.214445218653236],[0.303611304663309],[1.821667827979854],[0.0],[3.9469469606230168],[0.303611304663309],[0.0],[0.0],[0.910833913989927],1
723,Correct,[0.26258152828225184],[1.5754891696935112],[1.0503261131290074],[0.0],[0.7877445848467556],[0.5251630565645037],[0.5251630565645037],[0.0],[1.838070697975763],[1.0503261131290074],[0.0],[0.7877445848467556],[0.26258152828225184],[0.0],[0.0],[0.26258152828225184],[2.88839681110477],[0.0],[0.7877445848467556],[0.7877445848467556],[0.7877445848467556],1
747,Incorrect,[0.30208651153516686],[3.6250381384220023],[0.9062595346055006],[0.0],[1.2083460461406674],[0.9062595346055006],[0.30208651153516686],[0.30208651153516686],[0.9062595346055006],[0.30208651153516686],[0.0],[0.0],[0.30208651153516686],[0.30208651153516686],[0.30208651153516686],[0.6041730230703337],[1.2083460461406674],[0.30208651153516686],[0.30208651153516686],[0.0],[0.0],0
755,Correct,[0.0],[2.5],[0.0],[0.5],[0.5],[0.5],[0.0],[0.5],[2.0],[0.0],[0.0],[0.0],[0.5],[0.0],[0.0],[0.0],[4.5],[0.0],[0.5],[0.5],[0.5],1
